2025-10-02 10:31:28,NO_SIGNAL,118488.0,SKIPPED
2025-10-02 10:32:28,NO_SIGNAL,118459.97,SKIPPED
2025-10-02 10:33:28,NO_SIGNAL,118467.82,SKIPPED
2025-10-02 10:34:29,NO_SIGNAL,118449.51,SKIPPED
2025-10-02 10:35:29,NO_SIGNAL,118429.95,SKIPPED
2025-10-02 10:36:29,NO_SIGNAL,118450.05,SKIPPED
2025-10-02 10:37:30,NO_SIGNAL,118484.78,SKIPPED
2025-10-02 10:38:30,NO_SIGNAL,118493.67,SKIPPED
2025-10-02 10:39:30,NO_SIGNAL,118512.23,SKIPPED
2025-10-02 10:40:30,NO_SIGNAL,118494.95,SKIPPED
2025-10-02 10:41:31,NO_SIGNAL,118452.44,SKIPPED
2025-10-02 10:42:31,NO_SIGNAL,118440.21,SKIPPED
2025-10-02 10:43:31,NO_SIGNAL,118488.99,SKIPPED
2025-10-02 10:44:32,NO_SIGNAL,118462.37,SKIPPED
2025-10-02 10:45:32,NO_SIGNAL,118458.81,SKIPPED
2025-10-02 10:46:32,NO_SIGNAL,118507.25,SKIPPED
2025-10-02 10:47:32,NO_SIGNAL,118481.65,SKIPPED
2025-10-02 10:48:33,NO_SIGNAL,118474.55,SKIPPED
2025-10-02 10:49:33,NO_SIGNAL,118458.45,SKIPPED
2025-10-02 10:50:33,NO_SIGNAL,118457.95,SKIPPED
2025-10-02 10:51:34,NO_SIGNAL,118464.5,SKIPPED
2025-10-02 10:52:34,NO_SIGNAL,118462.52,SKIPPED
2025-10-02 10:53:34,NO_SIGNAL,118456.76,SKIPPED
2025-10-02 10:54:34,NO_SIGNAL,118460.0,SKIPPED
2025-10-02 10:55:35,NO_SIGNAL,118448.84,SKIPPED
2025-10-02 10:56:35,NO_SIGNAL,118449.61,SKIPPED
2025-10-02 10:57:35,NO_SIGNAL,118481.64,SKIPPED
2025-10-02 10:58:36,NO_SIGNAL,118506.2,SKIPPED
2025-10-02 10:59:36,NO_SIGNAL,118489.77,SKIPPED
2025-10-02 11:01:37,NO_SIGNAL,118551.37,SKIPPED
2025-10-02 11:02:38,NO_SIGNAL,118541.49,SKIPPED
2025-10-02 11:03:38,NO_SIGNAL,118531.27,SKIPPED
2025-10-02 11:04:38,NO_SIGNAL,118445.53,SKIPPED
2025-10-02 11:05:27,NO_SIGNAL,118381.29,SKIPPED
2025-10-02 11:06:27,NO_SIGNAL,118445.26,SKIPPED
2025-10-02 11:07:28,NO_SIGNAL,118488.0,SKIPPED
2025-10-02 11:08:28,NO_SIGNAL,118467.04,SKIPPED
2025-10-02 11:09:28,NO_SIGNAL,118446.0,SKIPPED
2025-10-02 11:10:29,NO_SIGNAL,118480.31,SKIPPED
2025-10-02 11:11:29,NO_SIGNAL,118429.48,SKIPPED
2025-10-02 11:12:29,NO_SIGNAL,118398.92,SKIPPED
2025-10-02 11:13:30,NO_SIGNAL,118398.92,SKIPPED
2025-10-02 11:14:30,NO_SIGNAL,118389.38,SKIPPED
2025-10-02 11:15:30,NO_SIGNAL,118372.19,SKIPPED
2025-10-02 11:16:30,NO_SIGNAL,118364.93,SKIPPED
2025-10-02 11:17:31,NO_SIGNAL,118364.93,SKIPPED
2025-10-02 11:18:31,NO_SIGNAL,118378.81,SKIPPED
2025-10-02 11:19:31,NO_SIGNAL,118385.99,SKIPPED
2025-10-02 11:20:31,NO_SIGNAL,118420.34,SKIPPED
2025-10-02 11:21:32,NO_SIGNAL,118437.14,SKIPPED
2025-10-02 11:22:32,NO_SIGNAL,118437.15,SKIPPED
2025-10-02 11:23:32,NO_SIGNAL,118484.56,SKIPPED
2025-10-02 11:24:33,NO_SIGNAL,118520.0,SKIPPED
2025-10-02 11:25:33,NO_SIGNAL,118546.33,SKIPPED
2025-10-02 11:27:34,SELL,118550.9,SKIPPED
2025-10-02 11:28:35,SELL,118582.21,SKIPPED
2025-10-02 11:29:35,SELL,118638.68,SKIPPED
2025-10-02 11:30:35,SELL,118597.28,SKIPPED
2025-10-02 11:31:35,NO_SIGNAL,118568.28,SKIPPED
2025-10-02 11:32:36,SELL,118655.25,SKIPPED
2025-10-02 11:33:36,SELL,118656.48,SKIPPED
2025-10-02 11:34:36,NO_SIGNAL,118637.86,SKIPPED
2025-10-02 11:35:37,NO_SIGNAL,118599.31,SKIPPED
2025-10-02 11:36:37,NO_SIGNAL,118614.01,SKIPPED
2025-10-02 11:37:37,NO_SIGNAL,118599.28,SKIPPED
2025-10-02 11:38:37,NO_SIGNAL,118609.45,SKIPPED
2025-10-02 11:39:38,NO_SIGNAL,118626.99,SKIPPED
2025-10-02 11:40:38,NO_SIGNAL,118603.76,SKIPPED
2025-10-02 11:41:38,NO_SIGNAL,118603.75,SKIPPED
2025-10-02 11:42:39,NO_SIGNAL,118603.75,SKIPPED
2025-10-02 11:43:39,NO_SIGNAL,118603.76,SKIPPED
2025-10-02 11:44:39,NO_SIGNAL,118618.26,SKIPPED
2025-10-02 11:45:40,NO_SIGNAL,118626.36,SKIPPED
2025-10-02 11:46:40,NO_SIGNAL,118626.36,SKIPPED
2025-10-02 11:47:40,NO_SIGNAL,118626.36,SKIPPED
2025-10-02 11:48:41,NO_SIGNAL,118626.37,SKIPPED
2025-10-02 11:49:41,NO_SIGNAL,118626.37,SKIPPED
2025-10-02 11:50:41,NO_SIGNAL,118628.32,SKIPPED
2025-10-02 11:51:42,NO_SIGNAL,118628.33,SKIPPED
2025-10-02 11:52:42,NO_SIGNAL,118613.11,SKIPPED
2025-10-02 11:53:42,NO_SIGNAL,118635.18,SKIPPED
2025-10-02 11:54:43,NO_SIGNAL,118635.18,SKIPPED
2025-10-02 11:56:44,NO_SIGNAL,118668.89,SKIPPED
2025-10-02 11:57:44,NO_SIGNAL,118654.09,SKIPPED
2025-10-02 11:58:44,NO_SIGNAL,118654.09,SKIPPED
2025-10-02 11:59:45,NO_SIGNAL,118654.1,SKIPPED
2025-10-02 12:00:45,NO_SIGNAL,118620.59,SKIPPED
2025-10-02 12:01:45,NO_SIGNAL,118640.36,SKIPPED
2025-10-02 12:02:46,NO_SIGNAL,118607.53,SKIPPED
2025-10-02 12:03:46,NO_SIGNAL,118600.1,SKIPPED
2025-10-02 12:04:46,NO_SIGNAL,118582.22,SKIPPED
2025-10-02 12:05:46,NO_SIGNAL,118597.88,SKIPPED
2025-10-02 12:06:47,NO_SIGNAL,118572.33,SKIPPED
2025-10-02 12:07:47,NO_SIGNAL,118572.32,SKIPPED
2025-10-02 12:08:48,NO_SIGNAL,118567.06,SKIPPED
2025-10-02 12:09:48,NO_SIGNAL,118567.01,SKIPPED
2025-10-02 12:10:48,NO_SIGNAL,118593.23,SKIPPED
2025-10-02 12:11:48,NO_SIGNAL,118619.68,SKIPPED
2025-10-02 12:12:49,NO_SIGNAL,118608.0,SKIPPED
2025-10-02 12:13:49,NO_SIGNAL,118607.99,SKIPPED
2025-10-02 12:14:49,NO_SIGNAL,118606.0,SKIPPED
2025-10-02 12:15:50,NO_SIGNAL,118599.98,SKIPPED
2025-10-02 12:16:50,NO_SIGNAL,118598.79,SKIPPED
2025-10-02 12:17:50,NO_SIGNAL,118615.5,SKIPPED
2025-10-02 12:18:50,NO_SIGNAL,118641.16,SKIPPED
2025-10-02 12:19:51,NO_SIGNAL,118604.15,SKIPPED
2025-10-02 12:20:51,NO_SIGNAL,118624.48,SKIPPED
2025-10-02 12:21:51,NO_SIGNAL,118624.48,SKIPPED
2025-10-02 12:22:52,NO_SIGNAL,118615.63,SKIPPED
2025-10-02 12:23:52,NO_SIGNAL,118633.92,SKIPPED
2025-10-02 12:25:53,BUY,118665.67,SKIPPED
2025-10-02 12:26:53,BUY,118665.68,SKIPPED
