
2025-10-03 17:40:07,BTCUSDT,SELL,0.0100,Simulated @ 120679.99
2025-10-03 17:40:39,BTCUSDT,SELL,0.0100,Simulated @ 120726.17
2025-10-03 17:46:49,BTCUSDT,BUY,0.0100,Simulated @ 120754.5
2025-10-03 17:47:20,BTCUSDT,BUY,0.0100,Simulated @ 120764.97
2025-10-03 17:47:51,BTCUSDT,BUY,0.0100,Simulated @ 120900.0
2025-10-03 17:54:02,BTCUSDT,BUY,0.0100,Simulated @ 120975.0
2025-10-03 18:15:07,BTCUSDT,BUY,0.0100,Simulated @ 120869.27
2025-10-03 18:15:39,BTCUSDT,BUY,0.0100,Simulated @ 120957.01
2025-10-03 18:17:42,BTCUSDT,SELL,0.0100,Simulated @ 120956.21
2025-10-03 18:18:14,BTCUSDT,SELL,0.0100,Simulated @ 121108.76
2025-10-03 18:18:45,BTCUSDT,SELL,0.0100,Simulated @ 121263.99
2025-10-03 18:19:16,BTCUSDT,SELL,0.0100,Simulated @ 121333.0
2025-10-03 18:19:47,BTCUSDT,SELL,0.0100,Simulated @ 121300.98
2025-10-03 18:20:18,BTCUSDT,SELL,0.0100,Simulated @ 121300.02
2025-10-03 18:20:49,BTCUSDT,SELL,0.0100,Simulated @ 121349.0
2025-10-03 18:21:20,BTCUSDT,SELL,0.0100,Simulated @ 121273.23
2025-10-03 18:21:51,BTCUSDT,SELL,0.0100,Simulated @ 121272.56
2025-10-03 18:22:23,BTCUSDT,SELL,0.0100,Simulated @ 121349.22
2025-10-03 18:22:54,BTCUSDT,SELL,0.0100,Simulated @ 121416.72
2025-10-03 18:23:25,BTCUSDT,SELL,0.0100,Simulated @ 121443.21
2025-10-03 18:23:56,BTCUSDT,SELL,0.0100,Simulated @ 121421.0
2025-10-03 18:24:29,BTCUSDT,SELL,0.0100,Simulated @ 121420.63
2025-10-03 18:31:10,BTCUSDT,BUY,0.0100,Simulated @ 121592.49
2025-10-03 18:31:41,BTCUSDT,BUY,0.0100,Simulated @ 121673.85
2025-10-03 18:39:25,BTCUSDT,BUY,0.0100,Simulated @ 121779.99
2025-10-03 18:46:38,BTCUSDT,BUY,0.0100,Simulated @ 121922.86
2025-10-03 18:51:16,BTCUSDT,BUY,0.0100,Simulated @ 121967.97
2025-10-03 18:53:20,BTCUSDT,BUY,0.0100,Simulated @ 122068.33
2025-10-03 18:57:59,BTCUSDT,BUY,0.0100,Simulated @ 122154.94
2025-10-03 18:59:01,BTCUSDT,BUY,0.0100,Simulated @ 122167.0
2025-10-03 19:01:05,BTCUSDT,SELL,0.0100,Simulated @ 122649.99
2025-10-03 19:01:36,BTCUSDT,SELL,0.0100,Simulated @ 122795.59
2025-10-03 19:02:07,BTCUSDT,SELL,0.0100,Simulated @ 122823.48
2025-10-03 19:02:38,BTCUSDT,SELL,0.0100,Simulated @ 122815.5
2025-10-03 19:03:09,BTCUSDT,SELL,0.0100,Simulated @ 122726.01
2025-10-03 19:33:36,BTCUSDT,BUY,0.0100,Simulated @ 123820.8
2025-10-03 19:34:08,BTCUSDT,BUY,0.0100,Simulated @ 123839.99
2025-10-03 20:33:21,BTCUSDT,BUY,0.0100,122760.22,Simulated
